user_id,book_id,rating
405,88952,0
405,89036,0
405,90088,0
405,90268,0
405,90406,0
405,90419,0
405,90696,0
405,90774,0
405,91005,0
405,91052,0
405,91122,0
405,91362,0
405,91468,0
405,91482,0
405,91578,5
405,91595,0
405,91618,0
405,91657,0
405,91662,0
405,91766,0
405,91772,0
405,92129,0
405,92175,0
405,92354,0
405,92741,0
405,93537,0
405,93767,0
405,93994,0
405,94071,0
405,94081,0
405,94171,0
405,94228,0
405,94231,0
405,94235,0
405,94278,0
405,94327,0
405,94418,4
405,94437,0
405,94493,0
405,94522,0
405,94693,0
405,94696,0
405,94745,0
405,94761,0
405,94774,0
405,94778,0
405,95337,0
405,95932,0
405,96037,0
405,96454,0
405,96482,5
405,96490,0
405,96494,0
405,96539,0
405,96540,0
405,96547,0
405,96579,0
405,96606,0
405,96607,0
405,96615,0
405,96653,0
405,96662,0
405,96708,0
405,96722,0
405,96744,0
405,96857,0
405,98310,0
405,98662,0
405,98681,0
405,98701,0
405,98797,0
405,99321,4
405,99732,0
405,99997,0
405,100343,0
405,100550,0
405,100875,0
405,100879,0
405,100893,0
405,100933,0
405,100946,0
405,100983,0
405,100999,0
405,101046,0
405,101188,0
405,101824,0
405,102363,0
405,102388,0
405,102411,0
405,102450,0
405,102504,0
405,102512,0
405,102548,0
405,102558,0
405,102584,5
405,102597,0
405,102601,4
405,102624,0
405,102629,0
405,102635,5
405,102640,0
405,102643,0
405,102668,5
405,102680,0
405,102705,4
405,102725,4
405,102727,0
405,103966,0
405,104123,0
405,104124,0
405,104172,5
405,104597,0
405,104675,0
405,104700,0
405,104801,0
405,104807,0
405,104831,0
405,104835,0
405,104836,0
405,104868,0
405,104909,0
405,104913,0
405,105148,0
405,105186,0
405,105266,0
405,105310,0
405,105311,0
405,105400,0
405,105408,0
405,105814,0
405,105874,0
405,106100,0
405,106412,0
405,106590,0
405,106923,0
405,107006,0
405,107304,0
405,107355,0
405,107437,0
405,107602,0
405,107697,4
405,107715,0
405,107728,0
405,107739,0
405,107759,0
405,107761,0
405,107788,0
405,107797,0
405,107841,0
405,107854,0
405,107944,0
405,107989,0
405,107990,0
405,108119,0
405,108343,0
405,108726,0
405,108785,5
405,108809,0
405,108848,5
405,108903,0
405,109498,0
405,109500,0
405,109504,0
405,109943,0
405,110067,0
405,110119,0
405,110120,0
405,110131,0
405,110137,0
405,110204,0
405,110310,0
405,110352,0
405,110512,0
405,110519,0
405,110541,0
405,110568,0
405,110573,0
405,110598,0
405,110658,0
405,110664,0
405,110669,0
405,110683,0
405,110693,0
405,110712,0
405,110776,0
405,110801,0
405,110885,0
405,110977,0
405,110979,0
405,111010,0
405,111038,0
405,111062,0
405,111205,0
405,111257,0
405,111334,0
405,111413,0
405,112797,0
405,112819,0
405,112957,0
405,113112,0
405,113130,0
405,113191,0
405,113282,0
405,113364,0
405,113501,0
405,113848,0
405,113991,0
405,114180,0
405,114224,0
405,114249,0
405,114391,0
405,114476,0
405,114622,0
405,114881,0
405,114932,0
405,114951,0
405,115018,0
405,115152,0
405,115160,0
405,115332,0
405,115391,0
405,115547,0
405,115751,5
405,115823,0
405,115889,0
405,115910,0
405,115923,0
405,115932,5
405,116053,0
405,116082,0
405,116084,0
405,116276,0
405,116321,0
405,116446,0
405,116735,5
405,116855,0
405,116856,0
405,117006,0
405,117012,5
405,117498,0
405,117514,4
405,117681,0
405,117741,0
405,117821,0
405,117861,0
405,118018,0
405,118219,0
405,118253,0
405,118254,0
405,118277,1
405,118503,0
405,118881,0
405,118952,5
405,119623,0
405,119655,0
405,119680,0
405,119756,3
405,119805,2
405,119905,0
405,119924,0
405,119952,0
405,120038,0
405,120069,0
405,120082,0
405,120085,0
405,120109,4
405,120129,0
405,120204,0
405,120345,0
405,120346,0
405,120347,0
405,120506,0
405,120526,0
405,120527,0
405,120570,0
405,120713,0
405,120811,0
405,120838,0
405,120842,0
405,120939,0
405,121016,1
405,121076,0
405,121105,0
405,121138,0
405,121139,0
405,121145,4
405,121204,0
405,121244,4
405,121284,0
405,121304,0
405,121403,0
405,121406,0
405,121434,5
405,121484,0
405,121502,0
405,121503,0
405,121504,0
405,121782,0
405,122013,0
405,122188,0
405,122602,0
405,122656,0
405,122885,0
405,122918,0
405,123042,0
405,123221,0
405,123222,0
405,123371,0
405,123691,0
405,123940,0
405,124621,0
405,125175,0
405,125198,0
405,125375,0
405,125451,0
405,125604,0
405,125706,0
405,125774,5
405,125873,0
405,126085,0
405,126292,0
405,126580,0
405,126599,0
405,126610,0
405,126958,4
405,127029,4
405,127049,0
405,127109,0
405,127384,0
405,127396,0
405,127485,0
405,127602,0
405,127616,0
405,127682,0
405,127705,0
405,127708,0
405,127734,0
405,127755,4
405,127816,0
405,127848,0
405,127869,0
405,127911,4
405,127976,0
405,128369,0
405,128413,0
405,128414,0
405,128432,0
405,128534,4
405,128818,4
405,128873,0
405,128913,0
405,128914,0
405,129000,0
405,129010,0
405,129095,0
405,129149,0
405,129932,0
405,129957,0
405,129992,0
405,130015,0
405,130073,0
405,130142,0
405,130189,0
405,130207,5
405,130248,5
405,130325,0
405,130331,0
405,130415,0
405,130465,0
405,130597,0
405,130600,0
405,130692,0
405,130723,0
405,130724,0
405,130730,0
405,130754,0
405,130781,0
405,131003,0
405,131018,0
405,131062,0
405,131086,0
405,131215,4
405,131223,0
405,131293,0
405,131334,0
405,131351,0
405,131425,0
405,131426,0
405,131444,0
405,131485,4
405,131527,0
405,131539,5
405,131625,0
405,131637,0
405,131641,0
405,131672,0
405,131686,0
405,131739,0
405,131844,0
405,131944,0
405,131988,5
405,132024,0
405,132061,0
405,132094,0
405,132120,0
405,132274,0
405,132506,0
405,132591,0
405,132727,0
405,132752,4
405,132773,0
405,132803,0
405,133319,0
405,133340,4
405,133359,0
405,133416,0
405,133472,0
405,133530,0
405,133603,5
405,133615,0
405,133664,0
405,133709,0
405,133718,0
405,133735,0
405,133784,2
405,133785,0
405,133877,0
405,133887,0
405,133966,0
405,134015,0
405,134099,0
405,134213,0
405,134245,0
405,134258,4
405,134259,0
405,134295,0
405,134347,0
405,134463,0
405,134469,0
405,134535,0
405,134567,0
405,134576,0
405,134740,5
405,134770,0
405,134772,0
405,134797,0
405,134807,0
405,134808,0
405,134825,0
405,134859,0
405,134908,3
405,134926,4
405,134971,0
405,134979,0
405,135005,0
405,135050,0
405,135063,0
405,135264,0
405,135463,5
405,135672,5
405,135821,0
405,135909,0
405,136023,5
405,136152,0
405,136186,0
405,136194,5
405,136211,0
405,136246,5
405,136312,5
405,136314,4
405,136315,5
405,136345,0
405,136388,0
405,136396,5
405,136490,4
405,136507,0
405,136521,3
405,136522,0
405,136609,0
405,136652,0
405,136659,0
405,136682,0
405,136696,0
405,136708,0
405,136712,0
405,136764,5
405,137064,0
405,137084,0
405,137196,0
405,137275,0
405,137366,0
405,137406,0
405,137522,0
405,137555,0
405,137631,0
405,138496,0
405,138706,5
405,138902,0
405,139202,0
405,140257,4
405,141623,0
405,141877,0
405,142139,0
405,142150,0
405,142266,0
405,142350,0
405,142409,0
405,142481,3
405,142489,0
405,142555,0
405,142667,0
405,142734,0
405,142886,0
405,142981,0
405,143018,0
405,143076,0
405,143116,0
405,143220,4
405,143222,0
405,143243,0
405,143277,0
405,143294,0
405,144500,0
405,147676,0
405,148099,5
405,148100,0
405,148424,0
405,148503,0
405,149070,0
405,149419,0
405,149446,0
405,149451,0
405,149652,2
405,150840,0
405,150846,0
405,151260,3
405,151975,0
405,152058,0
405,152279,0
405,152447,0
405,152565,0
405,152786,0
405,153074,0
405,153087,0
405,153088,0
405,153144,0
405,153154,0
405,153177,0
405,153198,0
405,153261,0
405,153271,0
405,153349,0
405,153355,0
405,153367,0
405,153422,0
405,153498,0
405,153540,0
405,153545,0
405,154985,0
405,154989,0
405,154990,0
405,155004,5
405,155239,0
405,155788,0
405,155852,0
405,155976,0
405,155990,0
405,156017,0
405,156032,0
405,156102,0
405,156124,0
405,156746,0
405,157248,0
405,157270,0
405,157298,0
405,157302,0
405,157314,0
405,157341,0
405,157379,0
405,157390,0
405,157403,0
405,157460,0
405,157532,0
405,157593,0
405,157791,0
405,157809,0
405,157897,0
405,158003,0
405,158033,0
405,158039,4
405,158050,0
405,158061,0
405,158069,0
405,158107,0
405,158110,0
405,158113,0
405,158175,0
405,158229,0
405,158389,0
405,158467,0
405,158476,0
405,158547,0
405,158559,3
405,158621,4
405,158691,0
405,158697,0
405,158762,0
405,158805,0
405,159145,0
405,159187,0
405,159359,0
405,159406,0
405,159820,0
405,159868,0
405,159920,0
405,160064,0
405,160289,0
405,161135,4
405,161136,0
405,161346,0
405,161529,0
405,161879,0
405,162263,0
405,163140,0
405,164242,0
405,164310,5
405,164367,0
405,164806,0
405,164969,0
405,165344,0
405,165665,0
405,165684,0
405,165700,4
405,165798,0
405,165983,0
405,166084,0
405,166167,0
405,168532,0
405,168952,0
405,168959,0
405,168970,0
405,169648,0
405,169654,0
405,170899,4
405,171477,0
405,171495,0
405,171953,0
405,172701,0
405,173099,0
405,174021,0
405,174022,0
405,174746,0
405,175188,0
405,175193,0
405,175194,0
405,175429,0
405,175446,0
405,175551,0
405,175604,0
405,175608,5
405,175958,3
405,176199,0
405,176202,0
405,176430,0
405,176466,4
405,176813,0
405,176930,0
405,177177,0
405,177822,0
405,177847,0
405,177854,0
405,178323,0
405,178568,0
405,179024,0
405,179119,0
405,179809,0
405,180090,0
405,180181,0
405,181055,0
405,182208,4
405,182562,0
405,182767,0
405,182938,0
405,184349,0
405,184380,0
405,184426,0
405,184449,0
405,184459,0
405,184662,0
405,184920,0
405,184947,0
405,185064,0
405,185434,5
405,185653,0
405,185816,0
405,185932,0
405,185967,0
405,187267,0
405,187416,0
405,187869,0
405,188457,0
405,188733,0
405,189337,0
405,189482,4
405,189544,0
405,189946,0
405,190387,0
405,190389,0
405,190391,0
405,190758,0
405,192194,0
405,192307,0
405,192613,0
405,192708,0
405,193036,0
405,193285,0
405,193523,0
405,193549,4
405,193550,0
405,193551,0
405,193562,4
405,193656,0
405,193670,0
405,193727,4
405,194933,0
405,195353,0
405,196078,3
405,197193,4
405,197636,0
405,197738,0
405,197872,0
405,197921,4
405,198044,0
405,198050,0
405,198061,0
405,198071,0
405,198075,0
405,198085,0
405,198086,0
405,198087,0
405,198091,0
405,198141,0
405,198300,0
405,198333,0
405,198395,0
405,198805,0
405,199288,0
405,199641,0
405,200027,0
405,200046,0
405,200080,0
405,200874,0
405,200878,5
405,201056,0
405,201445,4
405,201667,0
405,201992,0
405,201996,0
405,202131,0
405,202188,0
405,202189,0
405,202447,0
405,202634,0
405,202897,0
405,202918,4
405,202962,5
405,203027,0
405,203067,4
405,203451,0
405,203480,0
405,203488,0
405,203546,0
405,203745,0
405,203989,0
405,204205,0
405,204206,0
405,204380,4
405,204384,4
405,204437,4
405,204442,4
405,204443,4
405,204445,4
405,204681,5
405,204777,0
405,205020,0
405,205032,0
405,205046,0
405,205076,0
405,205091,0
405,205095,0
405,205172,0
405,205194,0
405,205220,0
405,205277,0
405,205302,0
405,205305,0
405,205311,0
405,205325,0
405,205626,4
405,205644,0
405,205980,0
405,206075,0
405,206391,0
405,207077,0
405,207276,0
405,207482,5
405,207526,0
405,207611,4
405,207815,0
405,208030,0
405,208293,0
405,208807,4
405,210742,0
405,210753,0
405,210821,0
405,211136,0
405,211375,0
405,211403,0
405,211459,0
405,211696,0
405,212661,5
405,212669,0
405,213806,0
405,213809,0
405,213975,0
405,214141,0
405,214250,4
405,214739,0
405,214849,0
405,215078,0
405,215163,4
405,215164,4
405,215165,4
405,215166,4
405,215167,4
405,215168,4
405,215169,4
405,215170,4
405,215171,4
405,215172,4
405,215173,4
405,215174,4
405,215175,4
405,215176,4
405,215177,4
405,215178,4
405,215179,4
405,215214,0
405,215607,0
405,215814,0
405,216107,0
405,216655,0
405,217441,0
405,217447,0
406,27669,4
406,28506,4
406,33953,5
406,34064,4
406,34266,2
406,37280,5
406,73705,3
406,73756,4
406,82109,0
406,83455,0
406,86261,4
406,87742,3
406,94791,3
406,98098,0
406,98106,0
406,98143,0
406,98253,0
406,98908,0
406,107426,5
406,111008,4
406,114781,3
406,130440,0
406,131314,0
406,131349,4
406,133758,3
406,136055,0
406,136401,3
406,142207,4
406,142937,5
406,155308,0
406,183944,0
406,183972,5
406,191302,3
406,203073,4
406,203086,3
407,3586,0
407,3706,0
407,4821,5
407,7665,0
407,7959,0
407,11139,5
407,26500,5
407,31918,0
407,50327,4
407,50590,4
407,60300,5
407,61032,0
407,62012,5
407,62328,0
407,62434,5
407,62669,5
407,69272,3
407,74722,4
407,77127,0
407,78264,5
407,78796,0
407,78897,0
407,83937,4
407,83973,3
407,91045,5
407,98510,0
407,98955,5
407,102344,0
407,107982,0
407,108370,4
407,118880,5
407,118888,0
407,118889,0
407,119710,4
407,120567,4
407,127087,0
407,130083,0
407,136630,5
407,143072,0
407,148210,0
407,148220,5
407,148293,0
407,151613,5
407,153088,3
407,153349,5
407,155206,0
407,167716,5
407,173648,5
407,195031,5
407,195041,4
407,195228,0
407,201295,5
407,206270,0
407,206810,5
408,1256,3
408,1355,3
408,2071,4
408,2156,5
408,2221,3
408,2553,4
408,3460,5
408,4652,4
408,4697,4
408,5847,4
408,6130,5
408,6180,4
408,6242,4
408,8135,4
408,8429,5
408,9143,4
408,9706,4
408,9921,5
408,10826,4
408,11053,4
408,11095,5
408,11185,4
408,11305,4
408,11378,3
408,11379,4
408,11402,5
408,11646,4
408,12219,4
408,12223,4
408,12289,4
408,12310,5
408,12380,5
408,12419,3
408,12691,3
408,12784,5
408,13085,3
408,13412,4
408,14003,5
408,15178,5
408,15382,4
408,17775,4
408,19425,0
408,20011,4
408,20714,3
408,20765,4
408,21358,4
408,21447,5
408,21497,5
408,21623,1
408,21647,3
408,21666,4
408,21753,2
408,21836,4
408,22003,4
408,22441,4
408,22753,2
408,23185,5
408,23258,2
408,23277,4
408,23534,5
408,23924,5
408,24242,5
408,24308,3
408,24445,4
408,24454,5
408,27435,4
408,27814,5
408,27849,5
408,28302,5
408,28629,5
408,29142,5
408,30301,4
408,30432,0
408,30560,0
408,31191,5
408,31479,5
408,31814,5
408,32122,3
408,33004,2
408,33490,4
408,34339,1
408,34494,3
408,34553,4
408,36876,3
408,36990,4
408,37319,5
408,37949,5
408,37994,5
408,38068,5
408,38483,3
408,39070,4
408,39233,5
408,39505,2
408,39511,3
408,39757,5
408,40091,2
408,41950,3
408,47241,3
408,51535,4
408,54438,5
408,54664,3
408,54754,5
408,55628,5
408,56860,5
408,56954,4
408,57125,5
408,58556,4
408,59122,1
408,59692,5
408,61220,4
408,61416,4
408,61473,4
408,61584,4
408,61623,4
408,61631,3
408,61812,3
408,62116,5
408,62150,4
408,62294,4
408,62504,5
408,62506,5
408,62741,4
408,62812,5
408,62869,4
408,63149,4
408,63200,2
408,63205,3
408,63381,4
408,63427,5
408,63457,4
408,63458,5
408,63539,5
408,63729,1
408,63780,5
408,63792,5
408,64354,4
408,64856,5
408,64884,4
408,65025,5
408,65557,5
408,65559,4
408,65574,4
408,65575,5
408,65582,2
408,66176,5
408,67413,3
408,68353,4
408,68383,3
408,69204,4
408,69208,5
408,69412,3
408,69514,3
408,71039,5
408,71423,4
408,71645,4
408,73045,5
408,73898,4
408,75655,5
408,75861,5
408,75881,5
408,77170,3
408,77643,4
408,77809,4
408,78110,2
408,78202,5
408,78420,3
408,78459,3
408,78521,5
408,78810,3
408,80248,3
408,80835,4
408,80847,0
408,80864,4
408,80902,4
408,80908,5
408,81553,4
408,83578,5
408,84551,5
408,84571,4
408,84768,4
408,85931,4
408,87887,4
408,88662,4
408,89005,5
408,89218,3
408,89966,2
408,90439,4
408,90656,5
408,90860,5
408,90936,3
408,90983,5
408,90984,3
408,91004,5
408,91227,5
408,92460,2
408,92534,5
408,92562,4
408,93537,4
408,94188,5
408,94446,5
408,94771,5
408,95492,5
408,96069,4
408,97185,5
408,97194,3
408,97349,3
408,98080,3
408,98398,3
408,98449,3
408,98510,3
408,98567,3
408,99427,5
408,99662,5
408,99839,5
408,100212,4
408,100242,3
408,100327,4
408,100498,3
408,100527,5
408,101108,4
408,101408,4
408,101470,4
408,101624,4
408,101788,4
408,101862,3
408,102077,5
408,102095,5
408,102097,3
408,102547,4
408,102577,5
408,102865,4
408,102868,5
408,103142,5
408,103790,0
408,104038,0
408,104156,0
408,105178,5
408,105352,5
408,105408,4
408,106707,5
408,107002,4
408,107492,5
408,107621,4
408,107715,4
408,108838,5
408,110001,3
408,110207,4
408,110358,4
408,112234,4
408,113848,0
408,116044,5
408,117763,5
408,118110,5
408,118112,5
408,118163,5
408,118635,2
408,118887,5
408,119215,5
408,119575,4
408,119630,3
408,119681,5
408,119787,4
408,119801,5
408,120523,3
408,121189,4
408,121301,3
408,122337,5
408,122485,5
408,123116,4
408,123294,4
408,123914,5
408,124796,4
408,125389,4
408,125714,4
408,125723,5
408,125816,5
408,127296,3
408,128066,3
408,128079,4
408,128412,5
408,128482,3
408,128831,3
408,129109,5
408,129414,3
408,129445,1
408,129532,3
408,129542,5
408,129571,3
408,129993,1
408,130141,5
408,131295,5
408,131302,5
408,131689,5
408,131977,5
408,132218,4
408,132933,4
408,132939,5
408,133716,5
408,133997,4
408,134339,4
408,134347,4
408,134580,4
408,134582,5
408,135463,4
408,135485,4
408,135505,3
408,135669,4
408,135701,3
408,135850,4
408,135933,3
408,136135,5
408,136155,5
408,136182,4
408,136234,3
408,136975,5
408,137302,5
408,137665,4
408,139000,5
408,139006,4
408,139509,3
408,139788,3
408,141207,3
408,142092,4
408,142635,5
408,143721,5
408,146013,5
408,147434,5
408,147442,4
408,147526,4
408,147552,5
408,147910,5
408,148359,2
408,148676,5
408,149276,4
408,152685,5
408,153632,4
408,154357,5
408,154765,4
408,155431,1
408,155439,5
408,155509,5
408,155542,3
408,155546,4
408,155928,3
408,156552,5
408,156553,5
408,156554,5
408,156555,4
408,156556,3
408,156557,3
408,156558,3
408,156560,4
408,156769,4
408,156904,4
408,156934,5
408,157076,5
408,157226,5
408,158101,5
408,158102,4
408,158152,5
408,158197,4
408,158800,5
408,160143,3
408,160274,4
408,160887,2
408,161158,5
408,161171,5
408,161240,4
408,161951,3
408,162386,5
408,162470,5
408,163294,0
408,164474,3
408,164598,5
408,164625,3
408,164853,5
408,164860,4
408,165153,2
408,165158,3
408,165881,4
408,166361,3
408,166460,1
408,166999,1
408,167556,3
408,168953,1
408,168960,1
408,169371,5
408,169673,5
408,170380,3
408,170708,5
408,170870,5
408,171009,5
408,171033,3
408,171578,3
408,171706,5
408,171778,3
408,172419,1
408,172445,1
408,172477,1
408,172524,1
408,172625,1
408,172642,3
408,173260,3
408,173275,5
408,173277,4
408,173711,4
408,174079,3
408,175690,5
408,176594,4
408,176773,4
408,176931,5
408,176934,5
408,177174,1
408,177255,3
408,178586,5
408,178935,1
408,179083,5
408,180066,4
408,180226,5
408,180956,4
408,180967,4
408,183381,4
408,184299,3
408,185555,1
408,185859,4
408,185892,4
408,185979,4
408,185987,4
408,185988,5
408,185991,3
408,186011,5
408,186153,4
408,186241,3
408,186680,0
408,187251,5
408,189828,3
408,191236,5
408,191334,4
408,191354,3
408,192243,3
408,194728,3
408,194835,3
408,195019,3
408,196419,4
408,196741,4
408,196921,5
408,197185,3
408,197246,5
408,197431,0
408,197662,5
408,198063,4
408,198096,5
408,198662,5
408,198954,4
408,199157,4
408,200488,5
408,200527,4
408,200611,4
408,200980,5
408,201341,4
408,201347,4
408,201609,2
408,201863,3
408,202185,5
408,203784,3
408,203792,4
408,204504,5
408,205062,5
408,205219,4
408,206289,4
408,206526,4
408,207352,5
408,207679,5
408,208131,5
408,208137,3
408,208654,5
408,208791,5
408,208878,4
408,210884,5
408,211636,5
408,211639,4
408,211641,3
408,213828,4
408,214632,5
408,214849,3
408,215210,5
408,215449,4
408,228312,4
408,233123,4
409,3,5
409,4,3
409,5,5
409,9,5
409,11,4
409,12,0
409,89,4
409,186,4
409,215,5
409,220,4
409,354,5
409,382,4
409,404,4
409,528,5
409,531,0
409,551,4
409,703,4
409,711,4
409,713,5
409,724,4
409,838,5
409,881,4
409,887,4
409,943,5
409,1043,4
409,1053,3
409,1112,4
409,1283,4
409,1449,5
409,2136,4
409,2137,4
409,2138,3
409,2139,3
409,2603,4
409,2677,0
409,2718,5
409,2950,4
409,3000,5
409,3310,3
409,3391,4
409,3426,3
409,3605,3
409,3673,0
409,4105,5
409,4407,3
409,4864,5
409,5075,5
409,5396,3
409,5958,4
409,5995,4
409,6302,4
409,6322,0
409,6323,0
409,6324,0
409,6325,0
409,6408,5
409,6599,4
409,6620,4
409,6939,3
409,6994,5
409,7100,4
409,7182,4
409,7227,5
409,7271,4
409,7334,4
409,7537,4
409,7643,0
409,9123,4
409,9153,4
409,9822,4
409,11150,1
409,11340,4
409,11352,3
409,11736,4
409,11894,4
409,11897,4
409,11981,4
409,12008,4
409,12033,4
409,12056,4
409,12081,4
409,12084,5
409,12141,4
409,12144,5
409,12332,4
409,12390,4
409,12742,4
409,13038,4
409,13160,4
409,13162,0
409,13168,4
409,13181,5
409,13190,4
409,13205,5
409,13215,0
409,13216,4
409,13226,4
409,13234,3
409,13243,5
409,13244,5
409,13255,4
409,13259,4
409,13265,0
409,13270,4
409,13272,3
409,13293,3
409,13301,3
409,13302,3
409,13305,4
409,13342,5
409,13355,4
409,13364,0
409,13392,4
409,13409,4
409,13422,5
409,13437,4
409,13438,4
409,13517,0
409,13584,5
409,13610,5
409,13639,3
409,13713,4
409,13726,4
409,13755,4
409,13763,4
409,13849,5
409,13915,4
409,13932,3
409,13980,4
409,14053,0
409,14168,5
409,14235,0
409,14248,0
409,14284,5
409,14370,4
409,14380,5
409,14388,4
409,14577,4
409,14648,5
409,14678,5
409,14702,4
409,14708,5
409,14721,4
409,14802,4
409,14824,4
409,14965,5
409,15006,5
409,15018,4
409,15060,5
409,15091,4
409,15116,4
409,15119,4
409,15125,5
409,15135,4
409,15139,4
409,15146,4
409,15157,4
409,15174,4
409,15201,4
409,15219,4
409,15407,5
409,15448,5
409,15452,4
409,15493,4
409,15562,5
409,15582,4
409,15616,4
409,15659,4
409,15825,4
409,15856,4
409,15926,5
409,15969,3
409,16002,3
409,16003,3
409,16004,5
409,16013,5
409,16156,4
409,16186,5
409,16189,5
409,16191,5
409,16208,4
409,16241,5
409,16280,4
409,16354,0
409,16377,4
409,16378,3
409,16436,5
409,16847,5
409,17037,5
409,17083,4
409,17106,0
409,17110,4
409,17144,4
409,17173,3
409,17195,5
409,17197,5
409,17243,0
409,17292,5
409,17341,4
409,17414,5
409,17672,5
409,17715,5
409,17722,4
409,17752,4
409,17890,3
409,17892,4
409,17904,4
409,17919,0
409,17937,3
409,18059,4
409,18098,4
409,18176,5
409,18184,3
409,18190,4
409,18201,4
409,18280,5
409,18296,4
409,18320,4
409,18388,3
409,18403,5
409,18487,4
409,18489,4
409,18494,4
409,18496,4
409,18730,4
409,18760,3
409,18798,4
409,18826,4
409,18904,3
409,19078,5
409,19169,4
409,19299,5
409,19445,0
409,19539,5
409,19624,3
409,19811,5
409,20170,5
409,20259,4
409,20280,4
409,20411,4
409,20479,5
409,20599,4
409,20618,4
409,20651,4
409,20676,4
409,20687,4
409,20774,5
409,20847,4
409,20941,5
409,20995,4
409,21068,5
409,21294,4
409,21321,4
409,21341,5
409,21356,4
409,21362,4
409,21460,5
409,21523,4
409,22173,3
409,22174,4
409,22177,5
409,22246,4
409,22892,4
409,22895,3
409,22928,4
409,22930,5
409,22962,4
409,23136,3
409,23152,4
409,23189,4
409,23321,3
409,23359,4
409,23398,5
409,23410,0
409,23434,2
409,23457,4
409,23462,5
409,23473,4
409,23646,4
409,23906,0
409,23907,3
409,23971,4
409,23975,4
409,24065,3
409,24350,0
409,24361,4
409,24463,4
409,24490,4
409,24557,4
409,26096,4
409,27627,5
409,29279,4
409,30115,5
409,30162,4
409,30238,3
409,30262,5
409,31427,3
409,31479,3
409,31691,4
409,32017,4
409,32656,0
409,32717,3
409,32731,3
409,32736,0
409,32737,3
409,33005,4
409,33575,4
409,33576,4
409,33577,4
409,33578,4
409,33617,4
409,33629,4
409,33636,4
409,33637,4
409,33707,5
409,33710,5
409,33715,4
409,34033,4
409,34202,5
409,34267,4
409,34464,5
409,34465,5
409,34485,3
409,34520,5
409,34669,3
409,34675,4
409,34693,5
409,34703,5
409,34722,5
409,34744,4
409,34758,4
409,34800,5
409,34805,4
409,34812,4
409,34825,3
409,34829,5
409,34830,5
409,34840,5
409,34863,3
409,34864,4
409,34871,4
409,34872,5
409,34875,5
409,34889,5
409,34926,4
409,34943,4
409,34948,4
409,34954,4
409,34971,4
409,34992,3
409,34995,5
409,35008,4
409,35016,5
409,35023,4
409,35052,4
409,35055,4
409,35063,3
409,35074,4
409,35079,3
409,35116,5
409,35199,3
409,35303,3
409,35322,0
409,35323,0
409,35324,3
409,35325,0
409,35326,2
409,35347,4
409,35349,4
409,35366,4
409,35378,4
409,35402,4
409,35406,5
409,35445,4
409,35457,3
409,35482,4
409,35528,4
409,35647,4
409,35684,5
409,35703,3
409,35722,3
409,35738,3
409,35760,3
409,35795,3
409,35829,4
409,35937,4
409,35970,4
409,35990,4
409,36001,5
409,36016,4
409,36034,3
409,36087,5
409,36092,3
409,36094,4
409,36127,4
409,36131,5
409,36152,4
409,36202,4
409,36212,4
409,36213,3
409,36990,4
409,37232,5
409,37459,4
409,37667,4
409,37748,4
409,37814,5
409,38125,4
409,38483,5
409,38561,3
409,38606,5
409,38620,5
409,38702,4
409,39039,4
409,39132,5
409,39398,4
409,39410,5
409,39645,3
409,39647,5
409,39822,5
409,40089,5
409,40273,0
409,40772,4
409,40783,3
409,40784,5
409,40805,5
409,40807,0
409,40818,4
409,40824,5
409,40826,4
409,40831,5
409,40896,4
409,41031,3
409,41038,5
409,54315,4
409,54780,4
409,55145,4
409,55215,5
409,55374,5
409,55376,1
409,55590,0
409,55642,3
409,55742,5
409,55761,4
409,56268,4
409,56295,4
409,56783,4
409,56875,4
409,57084,4
409,57211,3
409,57550,5
409,58048,3
409,58256,4
409,59371,4
409,60669,4
409,61388,4
409,61440,4
409,61811,5
409,61970,4
409,62132,4
409,62244,4
409,62260,4
409,62385,3
409,62428,2
409,63103,3
409,63223,4
409,63637,0
409,63787,4
409,63791,3
409,63869,4
409,64086,4
409,64168,5
409,64825,4
409,65085,5
409,65101,4
409,65152,4
409,65162,4
409,65281,5
409,65334,4
409,65504,5
409,65593,5
409,65637,4
409,65878,5
409,66486,0
409,66563,4
409,67469,5
409,67483,5
409,67490,4
409,68465,3
409,68597,4
409,68803,4
409,68903,4
409,69511,4
409,69640,3
409,69675,3
409,69783,3
409,69907,4
409,70039,4
409,70085,4
409,70343,5
409,71189,4
409,71425,5
409,71510,3
409,71879,4
409,72397,0
409,72822,0
409,72831,3
409,72913,4
409,72960,3
409,73260,4
409,73263,3
409,73442,4
409,73507,3
409,73888,4
409,74183,0
409,74239,4
409,74347,0
409,74351,0
409,74382,4
409,75078,3
409,75369,3
409,75547,5
409,75550,5
409,76578,4
409,76875,3
409,76981,5
409,77678,4
409,77812,5
409,77819,3
409,78188,3
409,78274,5
409,78340,0
409,78358,4
409,78369,3
409,78455,4
409,78461,3
409,78508,4
409,78597,3
409,78776,4
409,79197,3
409,80566,0
409,82343,5
409,82372,4
409,82747,4
409,82773,4
409,82792,4
409,83065,4
409,83393,4
409,83470,3
409,83689,4
409,83755,3
409,83847,4
409,84633,4
409,85251,4
409,85306,4
409,85412,3
409,86692,4
409,87157,4
409,87253,4
409,87262,4
409,87278,4
409,87379,3
409,87556,4
409,87673,3
409,87828,3
409,88911,5
409,89078,5
409,89102,4
409,89104,3
409,89172,3
