user_id,electronic_id,rating
3728,33422,5.0
3728,35110,5.0
3728,38542,5.0
3728,40808,3.0
3728,41447,5.0
3728,41607,5.0
3728,41669,5.0
3728,43159,5.0
3728,43355,5.0
3728,44252,5.0
3728,44883,5.0
3728,46791,5.0
3728,47343,5.0
3728,49565,5.0
3728,52652,4.0
3728,52995,5.0
3728,54156,5.0
3728,56892,4.0
3728,59796,5.0
3728,65411,5.0
3728,66591,5.0
3728,69317,5.0
3728,70915,5.0
3728,71381,4.0
3728,74362,5.0
3728,77167,5.0
3728,79743,5.0
3728,81337,5.0
3728,82952,5.0
3728,92504,5.0
3728,93160,5.0
3728,95036,4.0
3728,96933,5.0
3728,106640,5.0
3728,111172,5.0
3728,115827,4.0
3728,119680,5.0
3728,120872,5.0
3728,125595,5.0
3728,133860,5.0
3728,133870,5.0
3729,9338,5.0
3729,18901,5.0
3729,22789,5.0
3729,37878,1.0
3729,48741,5.0
3729,62551,5.0
3729,64101,4.0
3729,65674,5.0
3729,90193,5.0
3729,127881,5.0
3729,136090,5.0
3730,6749,5.0
3730,8930,5.0
3730,10211,4.0
3730,12716,4.0
3730,14255,5.0
3730,14544,4.0
3730,14628,4.0
3730,14842,3.0
3730,16347,5.0
3730,16652,5.0
3730,16814,5.0
3730,17204,5.0
3730,17281,5.0
3730,17916,5.0
3730,18534,5.0
3730,18657,2.0
3730,18954,4.0
3730,20121,2.0
3730,20129,3.0
3730,20674,5.0
3730,20690,4.0
3730,21739,4.0
3730,22526,3.0
3730,22804,5.0
3730,23201,5.0
3730,23767,5.0
3730,24852,4.0
3730,25049,5.0
3730,25051,5.0
3730,25379,5.0
3730,25687,4.0
3730,25888,4.0
3730,26629,2.0
3730,26630,2.0
3730,26675,2.0
3730,27201,2.0
3730,27367,4.0
3730,29111,5.0
3730,29587,3.0
3730,30525,3.0
3730,30646,5.0
3730,30669,4.0
3730,31232,1.0
3730,31350,5.0
3730,32255,5.0
3730,32606,5.0
3730,33293,3.0
3730,33960,5.0
3730,34871,4.0
3730,35004,5.0
3730,35016,4.0
3730,35574,4.0
3730,36105,2.0
3730,37281,5.0
3730,38241,5.0
3730,40398,5.0
3730,40798,4.0
3730,41092,5.0
3730,41111,5.0
3730,41370,5.0
3730,41657,4.0
3730,42675,4.0
3730,44710,4.0
3730,45371,5.0
3730,52444,2.0
3730,58133,1.0
3730,61012,3.0
3730,61808,4.0
3730,62824,5.0
3730,62856,5.0
3730,62956,4.0
3730,62992,4.0
3730,71070,4.0
3730,77371,5.0
3730,77481,3.0
3730,77481,5.0
3730,109430,4.0
3730,112909,4.0
3730,117788,3.0
3730,120254,4.0
3730,122788,5.0
3730,122867,5.0
3730,123800,5.0
3730,123851,1.0
3730,124066,4.0
3730,124111,3.0
3730,124597,5.0
3730,124658,5.0
3730,124757,4.0
3730,125109,5.0
3730,125373,5.0
3730,125418,3.0
3730,125451,4.0
3730,125862,5.0
3730,126163,4.0
3730,126447,4.0
3730,126500,5.0
3730,126513,4.0
3730,127353,5.0
3730,127553,3.0
3730,128704,5.0
3730,128822,5.0
3730,129025,4.0
3730,129916,5.0
3730,129921,5.0
3730,130463,5.0
3730,130884,5.0
3730,130970,5.0
3730,131112,5.0
3730,131785,5.0
3730,131908,5.0
3730,131922,5.0
3730,132542,3.0
3730,133009,5.0
3730,133529,5.0
3730,133544,5.0
3730,133755,3.0
3730,134048,5.0
3730,134836,4.0
3730,135517,5.0
3730,136654,5.0
3730,137345,5.0
3730,137740,3.0
3730,138608,4.0
3730,139588,1.0
3730,139722,5.0
3730,140212,5.0
3730,140664,5.0
3730,141145,5.0
3730,141462,3.0
3731,623,5.0
3731,1476,5.0
3731,1890,5.0
3731,11869,5.0
3731,12421,5.0
3731,16754,5.0
3731,16787,5.0
3731,16867,5.0
3731,20224,5.0
3731,21648,5.0
3731,23850,5.0
3731,24979,3.0
3731,25822,5.0
3731,27699,5.0
3731,27913,5.0
3731,28577,4.0
3731,33366,5.0
3731,33367,5.0
3731,33991,5.0
3731,34879,5.0
3731,35293,5.0
3731,37230,5.0
3731,38580,5.0
3731,42324,5.0
3731,42975,5.0
3731,44276,5.0
3731,47491,5.0
3731,52332,5.0
3731,54272,5.0
3731,54424,5.0
3731,55680,5.0
3731,56525,5.0
3731,60609,5.0
3731,61150,5.0
3731,62048,4.0
3731,64656,5.0
3731,68111,5.0
3731,70883,5.0
3731,77751,5.0
3731,86920,5.0
3731,90669,5.0
3731,91574,5.0
3731,92544,5.0
3731,98664,5.0
3731,103166,5.0
3731,109493,5.0
3731,116742,5.0
3731,122200,5.0
3731,129382,5.0
3731,130772,5.0
3731,139943,5.0
3732,8567,5.0
3732,33821,5.0
3732,59509,5.0
3732,74560,5.0
3732,76600,5.0
3732,78853,5.0
3732,94129,5.0
3732,94467,5.0
3732,97230,5.0
3732,121594,5.0
3732,123286,5.0
3732,125070,5.0
3732,125939,5.0
3732,134699,5.0
3732,139635,5.0
3733,9462,5.0
3733,21980,5.0
3733,34871,1.0
3733,35566,5.0
3733,35886,5.0
3733,55922,5.0
3733,58224,5.0
3733,61975,5.0
3733,64683,1.0
3733,69668,1.0
3733,79868,1.0
3733,81288,4.0
3733,92064,5.0
3733,93951,5.0
3733,98621,5.0
3733,115827,3.0
3733,120928,2.0
3733,131469,5.0
3733,135342,5.0
3734,9056,5.0
3734,17647,5.0
3734,28877,5.0
3734,31606,5.0
3734,32143,5.0
3734,32302,5.0
3734,46321,5.0
3734,47369,5.0
3734,58919,5.0
3734,58941,5.0
3734,59677,5.0
3734,66595,5.0
3734,81959,5.0
3734,97992,5.0
3735,2033,5.0
3735,2374,5.0
3735,4149,5.0
3735,7295,5.0
3735,11565,5.0
3735,23287,5.0
3735,24197,2.0
3735,39435,5.0
3735,41022,5.0
3735,57125,5.0
3735,70823,5.0
3735,83864,3.0
3735,87359,5.0
3735,96587,5.0
3735,96933,5.0
3735,97846,5.0
3735,98061,5.0
3735,104001,5.0
3735,104719,5.0
3735,123985,4.0
3735,129759,5.0
3735,133355,5.0
3735,136224,5.0
3735,137518,5.0
3735,137807,3.0
3735,138502,5.0
3736,26897,5.0
3736,40872,5.0
3736,43586,5.0
3736,45210,5.0
3736,54045,3.0
3736,64119,5.0
3736,74151,5.0
3736,78098,5.0
3736,80805,4.0
3736,92480,5.0
3737,87863,5.0
3737,90804,5.0
3737,94896,5.0
3737,101126,5.0
3737,101521,5.0
3737,102385,5.0
3737,103579,5.0
3737,107535,5.0
3737,107691,5.0
3737,109452,5.0
3737,109787,5.0
3737,113048,5.0
3737,119449,5.0
3737,120759,5.0
3737,121132,5.0
3737,128461,5.0
3737,130443,5.0
3737,130644,5.0
3737,141235,5.0
3738,94791,1.0
3738,94962,5.0
3738,102975,5.0
3738,111306,3.0
3738,112623,5.0
3738,113146,4.0
3738,118332,5.0
3738,118368,5.0
3738,122991,5.0
3738,129389,1.0
3738,130350,5.0
3739,2723,4.0
3739,17284,5.0
3739,17980,4.0
3739,23711,5.0
3739,35700,3.0
3739,35790,4.0
3739,39025,5.0
3739,46296,5.0
3739,46483,2.0
3739,48216,5.0
3739,48577,4.0
3739,52766,4.0
3739,53015,5.0
3739,61051,5.0
3739,62611,4.0
3739,93209,5.0
3739,103971,5.0
3739,120119,4.0
3740,21648,5.0
3740,23021,5.0
3740,23231,5.0
3740,28505,5.0
3740,28948,5.0
3740,28948,5.0
3740,28948,5.0
3740,28948,5.0
3740,30757,5.0
3740,32421,5.0
3740,33803,5.0
3740,51196,5.0
3740,58430,5.0
3740,58430,5.0
3740,58430,5.0
3740,74869,5.0
3740,80147,5.0
3740,92906,5.0
3740,93369,5.0
3740,93705,5.0
3740,95134,5.0
3740,103259,5.0
3740,103971,5.0
3740,116996,5.0
3740,117469,5.0
3741,13123,3.0
3741,29553,5.0
3741,50283,5.0
3741,57931,5.0
3741,64470,5.0
3741,65420,5.0
3741,67874,3.0
3741,71403,5.0
3741,72569,5.0
3741,73089,4.0
3741,75940,5.0
3741,77225,5.0
3741,78149,4.0
3741,82389,5.0
3741,85575,5.0
3741,85575,5.0
3741,86617,1.0
3741,88005,5.0
3741,88142,5.0
3741,90347,5.0
3741,91234,5.0
3741,92435,4.0
3741,94205,5.0
3741,97241,5.0
3741,98955,5.0
3741,102858,5.0
3741,103622,5.0
3741,104164,5.0
3741,104234,5.0
3741,105425,4.0
3741,105813,5.0
3741,108298,5.0
3741,113208,5.0
3741,116070,4.0
3741,116325,4.0
3741,121169,5.0
3742,21492,5.0
3742,35537,5.0
3742,35550,5.0
3742,67039,5.0
3742,73089,5.0
3742,76262,3.0
3742,77167,5.0
3742,79364,5.0
3742,86631,5.0
3742,88746,5.0
3742,138247,5.0
3743,18234,5.0
3743,19091,1.0
3743,30143,5.0
3743,68591,5.0
3743,69093,4.0
3743,76437,4.0
3743,94825,5.0
3743,101009,5.0
3743,101311,5.0
3743,126162,4.0
3743,130356,5.0
3743,141215,4.0
3744,6303,5.0
3744,15273,5.0
3744,17285,5.0
3744,19839,5.0
3744,45206,5.0
3744,57191,5.0
3744,70200,5.0
3744,88142,5.0
3744,89428,5.0
3744,110582,5.0
3744,120686,5.0
3744,135304,5.0
3744,135617,5.0
3745,5538,1.0
3745,14547,5.0
3745,34199,5.0
3745,40452,5.0
3745,55772,5.0
3745,61659,3.0
3745,109895,5.0
3745,115117,3.0
3745,123510,3.0
3745,130458,1.0
3745,138869,4.0
3746,708,5.0
3746,4524,2.0
3746,5683,5.0
3746,5813,4.0
3746,6611,5.0
3746,14143,4.0
3746,15681,2.0
3746,22646,5.0
3746,38527,5.0
3746,38716,5.0
3746,47265,3.0
3746,73981,5.0
3746,85746,5.0
3746,95742,5.0
3746,96691,4.0
3746,102167,5.0
3747,24933,5.0
3747,26900,3.0
3747,32044,4.0
3747,44624,2.0
3747,54937,4.0
3747,55432,5.0
3747,60328,5.0
3747,61047,2.0
3747,63775,2.0
3747,66343,2.0
3747,100752,5.0
3747,126111,5.0
3748,1425,3.0
3748,4664,2.0
3748,6635,5.0
3748,9114,1.0
3748,16656,1.0
3748,23086,5.0
3748,23748,3.0
3748,27682,4.0
3748,31113,5.0
3748,33258,2.0
3748,35127,5.0
3748,35370,5.0
3748,36043,1.0
3748,36827,1.0
3748,39896,3.0
3748,44345,5.0
3748,45156,5.0
3748,48727,5.0
3748,50131,3.0
3748,62052,5.0
3748,64101,4.0
3748,73427,5.0
3748,79388,5.0
3748,87498,1.0
3748,103013,5.0
3749,3601,5.0
3749,4975,5.0
3749,7461,5.0
3749,17923,5.0
3749,23577,5.0
3749,37000,5.0
3749,37148,5.0
3749,53807,5.0
3749,56802,5.0
3749,62239,2.0
3749,67887,5.0
3749,73059,5.0
3749,77428,5.0
3749,77929,5.0
3749,78037,4.0
3749,78093,5.0
3749,80568,5.0
3749,83614,5.0
3749,91821,5.0
3749,110959,5.0
3749,133063,3.0
3750,12301,2.0
3750,17540,5.0
3750,29690,4.0
3750,37849,5.0
3750,42059,4.0
3750,47641,4.0
3750,47985,2.0
3750,51775,5.0
3750,64236,5.0
3750,65724,3.0
3750,68754,2.0
3750,75477,5.0
3750,79963,3.0
3750,81148,5.0
3750,83271,1.0
3750,84149,5.0
3750,101311,5.0
3750,106137,5.0
3750,123602,4.0
3751,278,4.0
3751,368,5.0
3751,4949,5.0
3751,5454,4.0
3751,7610,5.0
3751,7765,5.0
3751,8546,5.0
3751,8822,5.0
3751,8975,5.0
3751,9403,5.0
3751,9853,4.0
3751,10079,4.0
3751,11629,5.0
3751,14865,5.0
3751,61999,4.0
3751,62029,5.0
3751,62699,4.0
3751,66555,5.0
3751,112657,5.0
3752,190,1.0
3752,6412,5.0
3752,10063,5.0
3752,18697,5.0
3752,20407,5.0
3752,22346,4.0
3752,34339,3.0
3752,35405,1.0
3752,41579,5.0
3752,44387,5.0
3752,48981,4.0
3752,54154,5.0
3752,56483,3.0
3752,57582,5.0
3752,58060,4.0
3752,70732,4.0
3752,75575,5.0
3752,75844,5.0
3752,76346,5.0
3752,103965,4.0
3752,111768,4.0
3753,19888,5.0
3753,33976,5.0
3753,44949,5.0
3753,51758,5.0
3753,54053,5.0
3753,58586,5.0
3753,59703,5.0
3753,65625,5.0
3753,74724,5.0
3753,92442,5.0
3753,92710,5.0
3753,138139,5.0
3754,10359,4.0
3754,13723,2.0
3754,16037,5.0
3754,21369,1.0
3754,21387,1.0
3754,36749,4.0
3754,63786,5.0
3754,107819,1.0
3754,113740,4.0
3754,119261,5.0
3755,4563,3.0
3755,5066,5.0
3755,5251,5.0
3755,7125,5.0
3755,10648,5.0
3755,13881,5.0
3755,14123,5.0
3755,14356,4.0
3755,14440,4.0
3755,15135,5.0
3755,15248,5.0
3755,15724,5.0
3755,15798,5.0
3755,16055,5.0
3755,16214,3.0
3755,16918,5.0
3755,18234,5.0
3755,20228,5.0
3755,21440,5.0
3755,22841,5.0
3755,26979,4.0
3755,36799,5.0
3755,37776,1.0
3755,46249,5.0
3755,49189,4.0
3755,49521,5.0
3755,50482,4.0
3755,58666,5.0
3755,62446,5.0
3755,65340,5.0
3755,65941,4.0
3755,68278,5.0
3755,68372,4.0
3755,71949,1.0
3755,76472,4.0
3755,129821,5.0
3755,131493,4.0
3755,138588,5.0
3755,141119,5.0
3756,24289,3.0
3756,49805,5.0
3756,52803,5.0
3756,55439,5.0
3756,58752,5.0
3756,64251,5.0
3756,67141,5.0
3756,72370,5.0
3756,75812,5.0
3756,76008,5.0
3756,76009,5.0
3756,79767,5.0
3756,80162,5.0
3756,82718,5.0
3756,85745,5.0
3756,87509,5.0
3756,90246,5.0
3756,94080,5.0
3756,94338,5.0
3756,94584,5.0
3756,95729,5.0
3756,95794,5.0
3756,96389,4.0
3756,97506,5.0
3756,97523,5.0
3756,98002,5.0
3756,98009,5.0
3756,98021,5.0
3756,98516,5.0
3756,99639,5.0
3756,99675,5.0
3756,101425,5.0
3756,101911,5.0
3756,102358,5.0
3756,103654,5.0
3756,103934,5.0
3756,103952,5.0
3756,104266,5.0
3756,104402,5.0
3756,104428,5.0
3756,104528,5.0
3756,104752,5.0
3756,104793,5.0
3756,104875,5.0
3756,105141,5.0
3756,105507,5.0
3756,105649,5.0
3756,105698,5.0
3756,105804,5.0
3756,106178,5.0
3756,106781,5.0
3756,106845,5.0
3756,106859,5.0
3756,107064,5.0
3756,107217,5.0
3756,107226,5.0
3756,107285,5.0
3756,107441,5.0
3756,107518,5.0
3756,107579,5.0
3756,107587,5.0
3756,107650,5.0
3756,107674,5.0
3756,107740,5.0
3756,107772,5.0
3756,107966,5.0
3756,108172,5.0
3756,108439,5.0
3756,108776,5.0
3756,108838,5.0
3756,108861,5.0
3756,109106,5.0
3756,109184,5.0
3756,109275,5.0
3756,109579,5.0
3756,109589,5.0
3756,109599,5.0
3756,109893,5.0
3756,109956,5.0
3756,110480,5.0
3756,110572,5.0
3756,110608,5.0
3756,110616,5.0
3756,110868,5.0
3756,110914,5.0
3756,111553,5.0
3756,112305,5.0
3756,112618,5.0
3756,112832,5.0
3756,114026,5.0
3756,114201,5.0
3756,114498,5.0
3756,115031,5.0
3756,115262,5.0
3756,115803,5.0
3756,116313,5.0
3756,116421,5.0
3756,117914,5.0
3756,117955,5.0
3756,118497,5.0
3756,118623,5.0
3756,118939,5.0
3756,120798,5.0
3756,121619,5.0
3756,122519,5.0
3756,124842,5.0
3756,125036,4.0
3756,125746,5.0
3756,128312,5.0
3756,128845,5.0
3756,129393,5.0
3756,132232,5.0
3756,133623,5.0
3756,134024,5.0
3756,135764,5.0
3756,135901,5.0
3756,135926,5.0
3756,135987,5.0
3756,136350,5.0
3756,136873,5.0
3756,137781,4.0
3756,137795,5.0
3756,138366,5.0
3756,138379,5.0
3756,139851,5.0
3756,140989,5.0
3756,141412,5.0
3757,16613,5.0
3757,18125,5.0
3757,22523,2.0
3757,29729,5.0
3757,31575,5.0
3757,37273,5.0
3757,38198,4.0
3757,42027,5.0
3757,43857,2.0
3757,47393,4.0
3757,54355,4.0
3757,57106,5.0
3757,58641,2.0
3757,61908,5.0
3757,66007,5.0
3757,66069,4.0
3757,66677,4.0
3757,68467,5.0
3757,74006,4.0
3757,76453,5.0
3757,76769,3.0
3757,77769,5.0
3757,81150,5.0
3757,85207,4.0
3757,87964,5.0
3757,90821,5.0
3757,91021,5.0
3757,97351,5.0
3757,99521,5.0
3757,108077,4.0
3757,113037,5.0
3757,126338,4.0
3757,131936,5.0
3758,21491,5.0
3758,46380,5.0
3758,62194,5.0
3758,62882,5.0
3758,85650,4.0
3758,90086,4.0
3758,95714,5.0
3758,96602,5.0
3758,96691,5.0
3758,98498,4.0
3758,98511,5.0
3758,100518,5.0
3758,101380,5.0
3758,101793,5.0
3758,102179,5.0
3758,103015,5.0
3758,103640,5.0
3758,105010,5.0
3758,106925,5.0
3758,108253,5.0
3758,110016,5.0
3758,111127,4.0
3758,112414,5.0
3758,113174,4.0
3758,115531,2.0
3758,118072,5.0
3758,118345,3.0
3758,118799,3.0
3758,120862,4.0
3758,123802,5.0
3758,123863,5.0
3758,126045,3.0
3758,126986,4.0
3758,128446,5.0
3758,128887,5.0
3758,131172,5.0
3758,137043,5.0
3758,138393,4.0
3758,140041,5.0
3759,18632,5.0
3759,22670,4.0
3759,69449,5.0
3759,75549,4.0
3759,76568,3.0
3759,84703,5.0
3759,99906,5.0
3759,103971,4.0
3759,113499,4.0
3759,114021,1.0
3759,121170,2.0
3760,17560,5.0
3760,29770,5.0
3760,32535,4.0
3760,35262,5.0
3760,35586,5.0
3760,40987,5.0
3760,43830,5.0
3760,44268,5.0
3760,44972,5.0
3760,49730,5.0
3760,50419,5.0
3760,53932,5.0
3760,64476,5.0
3760,64683,3.0
3760,69119,5.0
3760,72099,1.0
3760,75722,4.0
3760,82217,4.0
3760,83029,4.0
3760,89027,1.0
3760,93075,4.0
3760,93465,4.0
3760,101152,1.0
3760,101927,5.0
3760,119256,5.0
3761,12242,5.0
3761,17740,5.0
3761,20074,5.0
3761,22873,5.0
3761,25556,1.0
3761,27672,5.0
3761,30757,5.0
3761,31242,5.0
3761,33111,5.0
3761,33716,5.0
3761,34814,5.0
3761,36123,5.0
3761,37336,5.0
3761,47084,5.0
3761,48882,5.0
3761,53530,5.0
3761,56740,5.0
3761,56867,5.0
3761,58350,5.0
3761,58672,5.0
3761,58878,5.0
3761,59798,5.0
3761,59817,5.0
3761,60262,5.0
3761,60750,5.0
3761,63957,5.0
3761,64110,5.0
3761,65994,5.0
3761,68273,5.0
3761,76413,5.0
3761,76513,5.0
3761,77281,5.0
3761,80357,5.0
3761,96641,5.0
3761,103938,2.0
3761,117469,5.0
3761,124835,5.0
3761,130034,5.0
3761,133859,5.0
3761,133870,5.0
3761,136217,5.0
3762,35507,5.0
3762,38768,5.0
3762,47801,5.0
3762,55940,5.0
3762,56982,5.0
3762,57542,5.0
3762,58588,5.0
3762,61398,5.0
3762,64396,5.0
3762,65360,5.0
3762,71389,5.0
3762,78732,5.0
3762,80503,5.0
3762,81067,5.0
3762,81589,5.0
3762,84446,5.0
3762,84704,5.0
3762,89885,5.0
3762,89962,5.0
3762,91729,5.0
3762,91910,5.0
3762,93653,5.0
3762,97468,5.0
3762,101944,5.0
3762,109138,5.0
3762,115356,5.0
3762,126277,5.0
3762,126312,5.0
3762,132789,5.0
3763,194,5.0
3763,233,5.0
3763,314,3.0
3763,327,4.0
3763,357,5.0
3763,407,5.0
3763,903,5.0
3763,907,5.0
3763,1327,2.0
3763,1675,5.0
3763,4464,3.0
3763,6754,5.0
3763,11254,5.0
3763,13960,5.0
3763,19224,5.0
3763,21717,4.0
3763,32046,4.0
3763,40822,5.0
3763,41412,5.0
3763,41412,5.0
3763,41412,5.0
3763,41412,5.0
3763,42250,5.0
3763,53259,5.0
3763,56102,5.0
3763,63839,5.0
3763,64397,5.0
3763,67590,4.0
3763,68133,4.0
3763,70067,4.0
3763,71631,5.0
3763,71633,5.0
3763,75510,5.0
3763,79893,5.0
3763,80338,5.0
3763,81768,3.0
3763,81978,4.0
3763,86072,5.0
3763,86302,5.0
3763,86945,5.0
3763,89874,4.0
3763,92025,3.0
3763,99362,3.0
3763,107743,3.0
3763,109161,5.0
3763,117555,5.0
3763,119415,5.0
3763,124840,4.0
3763,125899,5.0
3763,128885,5.0
3763,129906,5.0
3763,137518,5.0
3763,137815,5.0
3763,139427,5.0
3764,5515,5.0
3764,15179,5.0
3764,21027,5.0
3764,27475,4.0
3764,41244,5.0
3764,51601,5.0
3764,57328,5.0
3764,60632,5.0
3764,92556,5.0
3764,93856,5.0
3764,96054,5.0
3764,98621,2.0
3764,106552,5.0
3764,106855,5.0
3764,108555,5.0
3764,116849,5.0
3764,129730,5.0
3765,3980,5.0
3765,11041,3.0
3765,23539,5.0
3765,25253,5.0
3765,25719,5.0
3765,42669,5.0
3765,43443,5.0
3765,44580,5.0
3765,45210,5.0
3765,54986,5.0
3765,60017,5.0
3765,63708,3.0
3765,69600,5.0
3765,73427,5.0
3765,80172,5.0
3765,86302,5.0
3765,86306,4.0
3765,89525,3.0
3765,101311,5.0
3765,117497,5.0
3765,128027,5.0
3766,2144,3.0
3766,18125,3.0
3766,35420,1.0
3766,50953,5.0
3766,53090,1.0
3766,56603,2.0
3766,73306,1.0
3766,76797,5.0
3766,79794,3.0
3766,81454,1.0
3766,83819,1.0
3766,117715,4.0
3766,126397,2.0
3766,135820,1.0
3766,137505,5.0
3767,26900,4.0
3767,28790,5.0
3767,32975,5.0
3767,38190,4.0
3767,40038,5.0
3767,43159,5.0
3767,45388,5.0
3767,53414,5.0
3767,55070,4.0
3767,60206,5.0
3767,64553,4.0
3767,65215,5.0
3767,67807,4.0
3767,69313,4.0
3767,78959,4.0
3767,79963,4.0
3767,87975,4.0
3767,99307,4.0
3767,99533,4.0
3767,103402,4.0
3767,105960,5.0
3767,114342,4.0
3767,115326,3.0
3767,116855,5.0
3767,118941,4.0
3767,121133,4.0
3767,125258,5.0
3767,130296,4.0
3767,141411,4.0
3768,1459,5.0
3768,1470,4.0
3768,11335,5.0
3768,16487,4.0
3768,18237,1.0
3768,19664,4.0
3768,23729,5.0
3768,32984,5.0
3768,57502,5.0
3768,60262,5.0
3768,88536,5.0
3768,134922,5.0
3769,12431,5.0
3769,23870,4.0
3769,35504,1.0
3769,37519,5.0
3769,39203,3.0
3769,43159,5.0
3769,57886,5.0
3769,59282,3.0
3769,68945,5.0
3769,70814,5.0
3769,77089,5.0
3769,88155,3.0
3769,96721,5.0
3769,141329,5.0
3770,855,5.0
3770,2209,3.0
3770,3676,5.0
3770,3777,4.0
3770,4020,5.0
3770,4553,4.0
3770,26178,5.0
3770,26900,5.0
3770,59147,5.0
3770,64683,5.0
3771,21181,5.0
3771,32235,5.0
3771,32654,1.0
3771,33963,4.0
3771,35277,4.0
3771,46859,5.0
3771,62003,5.0
3771,78959,5.0
3771,91593,1.0
3771,93926,1.0
3771,99998,1.0
3771,104611,5.0
3771,105467,4.0
3771,123098,4.0
3771,133063,2.0
3771,136312,5.0
3771,136552,5.0
3771,137969,5.0
3771,138869,5.0
3772,3079,2.0
3772,8203,1.0
3772,11179,4.0
3772,12069,5.0
3772,14902,1.0
3772,19825,5.0
3772,20540,5.0
3772,20704,5.0
3772,20767,4.0
3772,21737,3.0
3772,22365,5.0
3772,23549,5.0
3772,25097,1.0
3772,29571,5.0
3772,35088,5.0
3772,35113,1.0
3772,36567,5.0
3772,37674,3.0
3772,40915,4.0
3772,41090,1.0
3772,42394,4.0
3772,46049,5.0
3772,55257,5.0
3772,62885,5.0
3772,71633,5.0
3772,96526,1.0
3772,108659,5.0
3772,118056,3.0
3772,121632,5.0
3772,123174,5.0
3772,126814,1.0
3772,129893,5.0
3772,131658,3.0
3772,131719,5.0
3772,133797,5.0
3772,134284,5.0
3772,134895,5.0
3772,135232,5.0
3772,135932,5.0
3772,136819,5.0
3772,137230,5.0
3772,137362,5.0
3772,137394,2.0
3772,137750,5.0
3772,138343,5.0
3772,138402,5.0
3772,138666,5.0
3772,138884,5.0
3772,139425,5.0
3772,139627,3.0
3772,139860,1.0
3772,140014,5.0
3773,16247,3.0
3773,28482,1.0
3773,35640,5.0
3773,35671,5.0
3773,65135,5.0
3773,81134,5.0
3773,82352,5.0
3773,88781,5.0
3773,92368,5.0
3773,95036,5.0
3773,103557,5.0
3774,67932,5.0
3774,96031,5.0
3774,108664,1.0
3774,112986,5.0
3774,115150,5.0
3774,120410,5.0
3774,121217,5.0
3774,126338,5.0
3774,130508,5.0
3774,133689,5.0
3774,134099,5.0
3775,23139,4.0
3775,31415,5.0
3775,31999,5.0
3775,33641,5.0
3775,37560,5.0
3775,48649,5.0
3775,58988,5.0
3775,62046,5.0
3775,71750,5.0
3775,75085,5.0
3775,78149,5.0
3775,82132,5.0
3775,83299,5.0
3775,85018,5.0
3775,88157,5.0
3775,91420,2.0
3775,92129,5.0
3775,94979,5.0
3775,95293,5.0
3775,97842,5.0
3775,98658,4.0
3775,98724,5.0
3775,99128,5.0
3775,110356,5.0
3775,114686,5.0
3775,120902,1.0
3775,137493,5.0
3776,26866,5.0
3776,27544,5.0
3776,38252,1.0
3776,38901,5.0
3776,41262,5.0
3776,45221,5.0
3776,53755,5.0
3776,60211,5.0
3776,65676,5.0
3776,74268,1.0
3776,83041,5.0
3776,87560,5.0
3776,92903,5.0
3776,101909,5.0
3776,106105,5.0
3776,110520,5.0
3776,110578,5.0
3776,110649,5.0
3776,112311,3.0
3776,113197,5.0
3776,113812,4.0
3776,129594,1.0
3777,2331,5.0
3777,3009,5.0
3777,8956,5.0
3777,12365,5.0
3777,23450,2.0
3777,23736,5.0
3777,25090,5.0
3777,25233,5.0
3777,25899,5.0
3777,26821,5.0
3777,26832,5.0
3777,27204,5.0
3777,28125,5.0
3777,28986,2.0
3777,32949,5.0
3777,33325,5.0
3777,37998,4.0
3777,42575,3.0
3777,44650,5.0
3777,46247,4.0
3777,49327,5.0
3777,57692,3.0
3777,68654,5.0
3777,68917,5.0
3777,81276,4.0
3777,81788,5.0
3777,87876,5.0
3777,89826,5.0
3777,90616,5.0
3777,92931,4.0
3777,99135,5.0
3777,103964,5.0
3777,103965,5.0
3777,107774,5.0
3777,124094,5.0
3777,125918,5.0
3777,130380,5.0
3777,131503,5.0
3777,138700,5.0
3778,3658,1.0
3778,4586,5.0
3778,8009,5.0
3778,22680,5.0
3778,81673,5.0
3778,81902,4.0
3778,84549,5.0
3778,105339,4.0
3778,115747,5.0
3778,116164,5.0
3778,116611,5.0
3778,118895,5.0
3778,124281,5.0
3778,125181,5.0
3778,138754,4.0
3778,140620,5.0
3779,54154,5.0
3779,78150,5.0
3779,84637,5.0
3779,86318,5.0
3779,87974,1.0
3779,90904,5.0
3779,99112,2.0
3779,99885,1.0
3779,103915,2.0
3779,115847,5.0
3779,116911,5.0
3779,118532,5.0
3779,118667,2.0
3780,16439,4.0
3780,19369,4.0
3780,19444,1.0
3780,21250,5.0
3780,24321,5.0
3780,24892,4.0
3780,25809,2.0
3780,26400,3.0
3780,32179,5.0
3780,36436,5.0
3780,38701,5.0
3780,51509,4.0
3780,54149,4.0
3781,12744,5.0
3781,24637,2.0
3781,55278,5.0
3781,61818,5.0
3781,71381,5.0
3781,79963,3.0
3781,107398,5.0
3781,109724,5.0
3781,134789,2.0
3781,138791,5.0
3782,708,5.0
3782,14809,5.0
3782,19814,5.0
3782,24964,5.0
3782,28034,5.0
3782,47779,4.0
3782,72846,5.0
3782,73477,3.0
3782,76340,5.0
3782,86819,5.0
3782,99270,5.0
3782,126850,5.0
3782,127006,5.0
3782,140379,5.0
3783,32895,5.0
3783,33330,5.0
3783,34973,5.0
3783,47992,5.0
3783,48963,5.0
3783,56597,5.0
3783,57642,5.0
3783,64683,5.0
3783,109090,5.0
